Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-07-23 22:40:00,3.660, 0.234, 0.000,0.000
2006-07-23 22:50:00,3.860, 0.378, 0.000,0.000
2006-07-23 23:00:00,4.020, 0.486, 0.000,0.000
2006-07-23 23:10:00,4.090, 0.534, 0.397,0.397
2006-07-23 23:20:00,4.390, 0.747, 0.808,0.808
2006-07-23 23:30:00,4.630, 0.975, 1.267,1.267
2006-07-23 23:40:00,4.750, 1.098, 0.000,0.000
2006-07-23 23:50:00,5.150, 1.512, 0.787,0.787
2006-07-24 00:00:00,5.230, 1.593, 1.027,1.027
2006-07-24 00:10:00,5.320, 1.686, 0.034,0.034
2006-07-24 00:20:00,5.790, 2.280, 0.000,0.000
2006-07-24 00:30:00,6.250, 2.967, 3.070,3.070
2006-07-24 00:40:00,6.740, 3.756, 4.216,4.216
2006-07-24 00:50:00,7.290, 4.887, 5.079,5.079
2006-07-24 01:00:00,7.780, 5.943, 5.505,5.505
2006-07-24 01:10:00,8.220, 7.170, 4.831,4.831
2006-07-24 01:20:00,8.540, 8.061, 6.842,6.842
2006-07-24 01:30:00,9.230,10.260,10.107,10.107
2006-07-24 01:40:00,9.760,12.135,12.773,12.773
2006-07-24 01:50:00,10.350,14.400,15.701,15.701
2006-07-24 02:00:00,10.500,15.012,14.305,14.305
2006-07-24 02:10:00,10.590,15.408,14.034,14.034
2006-07-24 02:20:00,10.720,15.915,16.671,16.671
2006-07-24 02:30:00,10.800,16.266,19.375,19.375
2006-07-24 02:40:00,10.790,16.230,15.382,15.382
2006-07-24 02:50:00,10.660,15.690,15.012,15.012
2006-07-24 03:00:00,10.510,15.105,14.446,14.446
2006-07-24 03:10:00,10.610,15.543,17.797,17.797
2006-07-24 03:20:00,10.720,15.984,15.930,15.930
2006-07-24 03:30:00,10.800,16.308,15.724,15.724
2006-07-24 03:40:00,10.890,16.650,13.008,13.008
2006-07-24 03:50:00,10.980,17.022,18.701,18.701
2006-07-24 04:00:00,11.010,17.166,20.463,20.463
2006-07-24 04:10:00,11.060,17.346,14.822,14.822
2006-07-24 04:20:00,11.040,17.286,14.250,14.250
2006-07-24 04:30:00,11.060,17.361,20.165,20.165
2006-07-24 04:40:00,11.150,17.736,19.068,19.068
2006-07-24 04:50:00,11.150,17.745,19.423,19.423
2006-07-24 05:00:00,11.030,17.256,17.945,17.945
2006-07-24 05:10:00,10.950,16.938,16.955,16.955
2006-07-24 05:20:00,10.930,16.863,14.763,14.763
2006-07-24 05:30:00,11.010,17.214,16.268,16.268
2006-07-24 05:40:00,10.980,17.082,18.018,18.018
2006-07-24 05:50:00,10.850,16.590,14.120,14.120
2006-07-24 06:00:00,10.790,16.329,18.777,18.777
2006-07-24 06:10:00,10.860,16.626,20.479,20.479
2006-07-24 06:20:00,10.890,16.752,16.979,16.979
2006-07-24 06:30:00,10.910,16.827,15.469,15.469
2006-07-24 06:40:00,10.960,17.013,14.587,14.587
2006-07-24 06:50:00,11.010,17.241,14.440,14.440
2006-07-24 07:00:00,10.860,16.650,12.367,12.367
2006-07-24 07:10:00,10.600,15.609,12.484,12.484
2006-07-24 07:20:00,10.410,14.862,16.333,16.333
2006-07-24 07:30:00,10.260,14.232,14.053,14.053
2006-07-24 07:40:00,10.090,13.560,11.114,11.114
2006-07-24 07:50:00,9.980,13.131,13.239,13.239
2006-07-24 08:00:00,9.820,12.534,13.073,13.073
2006-07-24 08:10:00,9.580,11.682,10.748,10.748
2006-07-24 08:20:00,9.360,10.890,10.151,10.151
2006-07-24 08:30:00,9.030, 9.723, 9.280,9.280
2006-07-24 08:40:00,8.700, 8.619, 8.587,8.587
2006-07-24 08:50:00,8.230, 7.314, 7.453,7.453
2006-07-24 09:00:00,7.850, 6.258, 5.297,5.297
2006-07-24 09:10:00,7.660, 5.733, 5.917,5.917
2006-07-24 09:20:00,7.530, 5.475, 4.529,4.529
2006-07-24 09:30:00,7.270, 4.929, 5.114,5.114
2006-07-24 09:40:00,7.140, 4.659, 3.074,3.074
2006-07-24 09:50:00,7.070, 4.509, 4.621,4.621
2006-07-24 10:00:00,6.900, 4.143, 4.051,4.051
2006-07-24 10:10:00,6.860, 4.056, 1.919,1.919
2006-07-24 10:20:00,6.960, 4.269, 4.969,4.969
2006-07-24 10:30:00,6.930, 4.197, 4.518,4.518
2006-07-24 10:40:00,6.780, 3.891, 3.585,3.585
2006-07-24 10:50:00,6.680, 3.681, 4.307,4.307
2006-07-24 11:00:00,6.630, 3.567, 3.916,3.916
2006-07-24 11:10:00,6.390, 3.204, 1.142,1.142
2006-07-24 11:20:00,6.110, 2.796, 2.381,2.381
2006-07-24 11:30:00,5.960, 2.565, 1.862,1.862
2006-07-24 11:40:00,5.730, 2.232, 1.651,1.651
2006-07-24 11:50:00,5.370, 1.758, 1.753,1.753
2006-07-24 12:00:00,5.170, 1.548, 0.000,0.000
2006-07-24 12:10:00,5.110, 1.491, 0.000,0.000
2006-07-24 12:20:00,5.110, 1.494, 1.400,1.400
2006-07-24 12:30:00,5.040, 1.416, 1.763,1.763
2006-07-24 12:40:00,5.040, 1.416, 2.004,2.004
2006-07-24 12:50:00,5.010, 1.392, 0.806,0.806
2006-07-24 13:00:00,4.960, 1.338, 0.836,0.836
2006-07-24 13:10:00,5.040, 1.413, 1.237,1.237
2006-07-24 13:20:00,5.080, 1.455, 0.000,0.000
2006-07-24 13:30:00,4.950, 1.323, 1.082,1.082
2006-07-24 13:40:00,4.830, 1.194, 0.809,0.809
2006-07-24 13:50:00,4.750, 1.110, 0.264,0.264
2006-07-24 14:00:00,4.700, 1.065, 0.000,0.000
2006-07-24 14:10:00,4.180, 0.606, 0.851,0.851
2006-07-24 14:20:00,4.190, 0.612, 0.510,0.510
2006-07-24 14:30:00,4.250, 0.654, 0.907,0.907
2006-07-24 14:40:00,4.400, 0.756, 0.000,0.000
2006-07-24 14:50:00,4.510, 0.858, 1.370,1.370
2006-07-24 15:00:00,4.630, 0.981, 0.659,0.659
2006-07-24 15:10:00,4.750, 1.104, 0.000,0.000
2006-07-24 15:20:00,4.750, 1.104, 1.828,1.828
2006-07-24 15:30:00,4.880, 1.230, 0.889,0.889
2006-07-24 15:40:00,5.010, 1.368, 1.064,1.064
2006-07-24 15:50:00,4.900, 1.254, 1.205,1.205
2006-07-24 16:00:00,5.070, 1.425, 2.195,2.195
2006-07-24 16:10:00,5.670, 2.097, 1.449,1.449
2006-07-24 16:20:00,6.110, 2.739, 2.649,2.649
2006-07-24 16:30:00,6.280, 2.988, 2.703,2.703
2006-07-24 16:40:00,6.670, 3.585, 3.184,3.184
2006-07-24 16:50:00,7.030, 4.314, 1.993,1.993
2006-07-24 17:00:00,7.260, 4.791, 3.980,3.980
2006-07-24 17:10:00,8.000, 6.483, 7.019,7.019
2006-07-24 17:20:00,8.630, 8.226, 7.731,7.731
2006-07-24 17:30:00,8.460, 7.770, 7.755,7.755
2006-07-24 17:40:00,7.540, 5.382, 5.356,5.356
2006-07-24 17:50:00,6.580, 3.441, 3.838,3.838
2006-07-24 18:00:00,6.500, 3.318, 2.320,2.320
2006-07-24 18:10:00,6.370, 3.129, 3.061,3.061
2006-07-24 18:20:00,6.160, 2.823, 2.629,2.629
2006-07-24 18:30:00,6.010, 2.604, 1.012,1.012
2006-07-24 18:40:00,5.770, 2.250, 2.444,2.444
2006-07-24 18:50:00,5.630, 2.037, 2.570,2.570
2006-07-24 19:00:00,5.550, 1.920, 1.813,1.813
2006-07-24 19:10:00,5.240, 1.596, 1.248,1.248
2006-07-24 19:20:00,5.160, 1.512, 1.562,1.562
2006-07-24 19:30:00,5.260, 1.608, 0.000,0.000
2006-07-24 19:40:00,5.270, 1.623, 0.411,0.411
2006-07-24 19:50:00,5.380, 1.734, 1.433,1.433
2006-07-24 20:00:00,6.020, 2.595, 1.687,1.687
2006-07-24 20:10:00,6.660, 3.546, 4.203,4.203
2006-07-24 20:20:00,7.620, 5.523, 5.778,5.778
2006-07-24 20:30:00,8.360, 7.446, 7.379,7.379
2006-07-24 20:40:00,10.210,13.632,13.433,13.433
2006-07-24 20:50:00,12.450,22.386,23.016,23.016
2006-07-24 21:00:00,12.470,22.494,27.647,27.647
2006-07-24 21:10:00,11.960,20.631,23.261,23.261
2006-07-24 21:20:00,11.540,18.996,22.051,22.051
2006-07-24 21:30:00,9.720,11.916,10.961,10.961
2006-07-24 21:40:00,7.080, 4.437, 2.927,2.927
2006-07-24 21:50:00,7.320, 4.935, 4.285,4.285
2006-07-24 22:00:00,7.360, 5.022, 3.980,3.980
2006-07-24 22:10:00,8.440, 7.722, 7.118,7.118
2006-07-24 22:20:00,9.950,12.681,14.247,14.247
2006-07-24 22:30:00,10.200,13.686,15.323,15.323
2006-07-24 22:40:00,8.060, 6.669, 8.131,8.131
2006-07-24 22:50:00,6.560, 3.393, 3.765,3.765
2006-07-24 23:00:00,6.480, 3.273, 3.651,3.651
2006-07-24 23:10:00,6.620, 3.480, 3.826,3.826
2006-07-24 23:20:00,6.470, 3.246, 2.347,2.347
2006-07-24 23:30:00,6.660, 3.528, 3.354,3.354
2006-07-24 23:40:00,6.560, 3.366, 3.654,3.654
2006-07-24 23:50:00,8.150, 6.816, 5.723,5.723
2006-07-25 00:00:00,10.330,14.091,16.219,16.219
2006-07-25 00:10:00,10.710,15.591,16.695,16.695
2006-07-25 00:20:00,9.680,11.655,11.340,11.340
2006-07-25 00:30:00,17.040,29.970,28.208,28.208
2006-07-25 00:40:00,12.090,21.345,19.445,19.445
2006-07-25 00:50:00,3.660, 0.252, 0.000,0.000
2006-07-25 01:00:00,2.820, 0.000, 0.000,0.000
2006-07-25 01:10:00,4.620, 0.993, 0.000,0.000
2006-07-25 01:20:00,5.940, 2.556, 2.506,2.506
2006-07-25 01:30:00,9.370,10.848,12.531,12.531
2006-07-25 01:40:00,8.410, 7.725, 6.544,6.544
2006-07-25 01:50:00,10.080,13.350,17.379,17.379
2006-07-25 02:00:00,10.160,13.689,14.730,14.730
2006-07-25 02:10:00,9.830,12.390,17.917,17.917
2006-07-25 02:20:00,9.740,12.057,12.346,12.346
2006-07-25 02:30:00,10.010,13.026,12.264,12.264
2006-07-25 02:40:00,9.470,11.100,11.851,11.851
2006-07-25 02:50:00,7.860, 6.171, 8.509,8.509
2006-07-25 03:00:00,5.260, 1.635, 0.903,0.903
2006-07-25 03:10:00,4.570, 0.927, 0.000,0.000
2006-07-25 03:20:00,5.970, 2.565, 2.322,2.322
2006-07-25 03:30:00,6.320, 3.084, 0.587,0.587
2006-07-25 03:40:00,4.900, 1.266, 0.901,0.901
2006-07-25 03:50:00,4.980, 1.347, 0.000,0.000
2006-07-25 04:00:00,4.600, 0.954, 0.850,0.850
2006-07-25 04:10:00,3.610, 0.201, 0.678,0.678
2006-07-25 04:20:00,2.810, 0.000, 0.000,0.000
2006-07-25 04:30:00,2.510, 0.000, 0.000,0.000
2006-07-25 04:40:00,2.730, 0.000, 0.000,0.000
2006-07-25 04:50:00,2.110, 0.000, 0.000,0.000
2006-07-25 05:00:00,5.210, 1.575, 1.583,1.583
2006-07-25 05:10:00,5.980, 2.577, 2.546,2.546
2006-07-25 05:20:00,5.120, 1.488, 0.000,0.000
2006-07-25 05:30:00,3.980, 0.468, 0.484,0.484
2006-07-25 05:40:00,3.050, 0.000, 0.000,0.000
2006-07-25 05:50:00,3.180, 0.000, 0.000,0.000
2006-07-25 06:00:00,2.910, 0.000, 0.000,0.000
2006-07-25 06:10:00,3.440, 0.096, 0.354,0.354
2006-07-25 06:20:00,3.160, 0.000, 0.000,0.000
2006-07-25 06:30:00,1.100, 0.000, 0.000,0.000
2006-07-25 06:40:00,1.700, 0.000, 0.000,0.000
2006-07-25 06:50:00,2.920, 0.000, 0.000,0.000
2006-07-25 07:00:00,4.690, 1.053, 0.612,0.612
2006-07-25 07:10:00,6.180, 2.880, 2.972,2.972
2006-07-25 07:20:00,6.670, 3.636, 1.439,1.439
2006-07-25 07:30:00,4.780, 1.155, 1.079,1.079
2006-07-25 07:40:00,5.910, 2.496, 2.257,2.257
2006-07-25 07:50:00,6.970, 4.272, 0.000,0.000
2006-07-25 08:00:00,6.230, 2.973, 2.715,2.715
2006-07-25 08:10:00,6.700, 3.726, 3.756,3.756
2006-07-25 08:20:00,6.230, 2.964, 0.000,0.000
2006-07-25 08:30:00,4.690, 1.062, 1.348,1.348
2006-07-25 08:40:00,3.670, 0.258, 0.000,0.000
2006-07-25 08:50:00,2.490, 0.000, 0.000,0.000
2006-07-25 09:00:00,2.160, 0.000, 0.000,0.000
2006-07-25 09:10:00,3.680, 0.267, 0.000,0.000
2006-07-25 09:20:00,4.980, 1.365, 1.424,1.424
2006-07-25 09:30:00,4.890, 1.266, 0.000,0.000
2006-07-25 09:40:00,4.630, 0.996, 1.303,1.303
2006-07-25 09:50:00,4.830, 1.206, 0.217,0.217
2006-07-25 10:00:00,5.370, 1.761, 1.661,1.661
2006-07-25 10:10:00,6.780, 3.873, 3.973,3.973
2006-07-25 10:20:00,8.310, 7.482, 6.944,6.944
2006-07-25 10:30:00,9.210,10.287, 7.403,7.403
2006-07-25 10:40:00,11.140,17.607,15.492,15.492
2006-07-25 10:50:00,11.560,19.272,18.735,18.735
2006-07-25 11:00:00,12.070,21.273,18.521,18.521
2006-07-25 11:10:00,11.210,17.883,18.606,18.606
2006-07-25 11:20:00,10.890,16.584,17.148,17.148
2006-07-25 11:30:00,9.910,12.690,12.151,12.151
2006-07-25 11:40:00,8.220, 7.197, 5.885,5.885
2006-07-25 11:50:00,6.770, 3.858, 3.585,3.585
2006-07-25 12:00:00,6.070, 2.724, 2.817,2.817
2006-07-25 12:10:00,5.400, 1.779, 1.068,1.068
2006-07-25 12:20:00,5.080, 1.449, 0.000,0.000
2006-07-25 12:30:00,4.770, 1.128, 0.918,0.918
2006-07-25 12:40:00,4.110, 0.558, 0.317,0.317
2006-07-25 12:50:00,3.560, 0.171, 0.000,0.000
2006-07-25 13:00:00,3.290, 0.000, 0.000,0.000
2006-07-25 13:10:00,3.130, 0.000, 0.000,0.000
2006-07-25 13:20:00,3.150, 0.000, 0.000,0.000
2006-07-25 13:30:00,3.750, 0.303, 0.000,0.000
2006-07-25 13:40:00,4.430, 0.780, 0.000,0.000
2006-07-25 13:50:00,4.300, 0.690, 0.000,0.000
2006-07-25 14:00:00,4.610, 0.963, 0.312,0.312
2006-07-25 14:10:00,5.500, 1.884, 0.000,0.000
2006-07-25 14:20:00,6.400, 3.210, 2.851,2.851
2006-07-25 14:30:00,6.070, 2.715, 2.138,2.138
2006-07-25 14:40:00,5.200, 1.584, 0.129,0.129
2006-07-25 14:50:00,5.320, 1.698, 1.519,1.519
2006-07-25 15:00:00,5.460, 1.845, 3.266,3.266
2006-07-25 15:10:00,5.330, 1.704, 0.000,0.000
2006-07-25 15:20:00,5.130, 1.509, 1.781,1.781
2006-07-25 15:30:00,4.570, 0.930, 0.317,0.317
2006-07-25 15:40:00,4.170, 0.600, 0.121,0.121
2006-07-25 15:50:00,3.420, 0.075, 0.000,0.000
2006-07-25 16:00:00,2.690, 0.000, 0.000,0.000
2006-07-25 16:10:00,3.320, 0.003, 0.000,0.000
2006-07-25 16:20:00,5.290, 1.665, 2.102,2.102
2006-07-25 16:30:00,5.990, 2.595, 0.042,0.042
2006-07-25 16:40:00,6.050, 2.688, 2.595,2.595
2006-07-25 16:50:00,6.190, 2.892, 0.433,0.433
2006-07-25 17:00:00,6.230, 2.946, 2.281,2.281
2006-07-25 17:10:00,5.010, 1.374, 1.658,1.658
2006-07-25 17:20:00,5.510, 1.887, 1.490,1.490
2006-07-25 17:30:00,5.170, 1.536, 1.435,1.435
2006-07-25 17:40:00,5.280, 1.644, 1.728,1.728
2006-07-25 17:50:00,5.310, 1.674, 1.134,1.134
2006-07-25 18:00:00,4.710, 1.056, 0.000,0.000
2006-07-25 18:10:00,4.660, 1.011, 0.527,0.527
2006-07-25 18:20:00,4.800, 1.152, 1.487,1.487
2006-07-25 18:30:00,4.340, 0.708, 1.074,1.074
2006-07-25 18:40:00,3.890, 0.396, 0.487,0.487
2006-07-25 18:50:00,3.390, 0.048, 0.000,0.000
2006-07-25 19:00:00,3.480, 0.105, 0.013,0.013
2006-07-25 19:10:00,3.560, 0.162, 1.023,1.023
2006-07-25 19:20:00,4.180, 0.594, 1.174,1.174
2006-07-25 19:30:00,5.140, 1.494, 0.176,0.176
2006-07-25 19:40:00,4.940, 1.296, 1.300,1.300
2006-07-25 19:50:00,4.690, 1.032, 0.009,0.009
2006-07-25 20:00:00,5.470, 1.836, 0.000,0.000
2006-07-25 20:10:00,5.920, 2.478, 2.664,2.664
2006-07-25 20:20:00,5.390, 1.752, 1.884,1.884
2006-07-25 20:30:00,4.630, 0.978, 0.000,0.000
2006-07-25 20:40:00,3.910, 0.411, 1.163,1.163
2006-07-25 20:50:00,3.090, 0.000, 0.000,0.000
2006-07-25 21:00:00,2.590, 0.000, 0.000,0.000
2006-07-25 21:10:00,2.530, 0.000, 0.000,0.000
2006-07-25 21:20:00,2.570, 0.000, 0.000,0.000
2006-07-25 21:30:00,3.250, 0.000, 0.000,0.000
2006-07-25 21:40:00,3.510, 0.135, 0.000,0.000
2006-07-25 21:50:00,3.680, 0.255, 0.229,0.229
2006-07-25 22:00:00,3.270, 0.000, 0.000,0.000
2006-07-25 22:10:00,2.900, 0.000, 0.000,0.000
2006-07-25 22:20:00,3.060, 0.000, 0.000,0.000
2006-07-25 22:30:00,3.330, 0.012, 0.000,0.000
2006-07-25 22:40:00,2.750, 0.000, 0.000,0.000
2006-07-25 22:50:00,2.000, 0.000, 0.000,0.000
2006-07-25 23:00:00,1.860, 0.000, 0.000,0.000
2006-07-25 23:10:00,2.090, 0.000, 0.000,0.000
2006-07-25 23:20:00,2.220, 0.000, 0.000,0.000
2006-07-25 23:30:00,2.330, 0.000, 0.000,0.000
2006-07-25 23:40:00,2.680, 0.000, 0.000,0.000
2006-07-25 23:50:00,2.840, 0.000, 0.000,0.000
2006-07-26 00:00:00,3.350, 0.024, 0.000,0.000
2006-07-26 00:10:00,4.020, 0.489, 0.081,0.081
2006-07-26 00:20:00,3.080, 0.000, 0.000,0.000
2006-07-26 00:30:00,1.830, 0.000, 0.000,0.000
2006-07-26 00:40:00,11.100,17.415,19.414,19.414
2006-07-26 00:50:00,11.690,19.935,26.869,26.869
2006-07-26 01:00:00,11.030,17.325,16.885,16.885
2006-07-26 01:10:00,10.700,16.053,16.046,16.046
2006-07-26 01:20:00,9.760,12.366, 9.743,9.743
2006-07-26 01:30:00,7.830, 6.267, 6.029,6.029
2006-07-26 01:40:00,6.360, 3.222, 0.000,0.000
2006-07-26 01:50:00,4.200, 0.645, 0.189,0.189
2006-07-26 02:00:00,3.070, 0.000, 0.000,0.000
2006-07-26 02:10:00,4.450, 0.834, 0.000,0.000
2006-07-26 02:20:00,5.300, 1.704, 1.371,1.371
2006-07-26 02:30:00,5.710, 2.232, 0.898,0.898
2006-07-26 02:40:00,4.080, 0.555, 0.000,0.000
2006-07-26 02:50:00,4.090, 0.555, 0.413,0.413
2006-07-26 03:00:00,3.970, 0.471, 0.000,0.000
2006-07-26 03:10:00,3.810, 0.363, 0.000,0.000
2006-07-26 03:20:00,5.000, 1.383, 0.920,0.920
2006-07-26 03:30:00,6.710, 3.744, 3.661,3.661
2006-07-26 03:40:00,7.610, 5.598, 4.643,4.643
2006-07-26 03:50:00,7.690, 5.766, 4.181,4.181
2006-07-26 04:00:00,7.920, 6.393, 6.849,6.849
2006-07-26 04:10:00,8.480, 7.944, 9.150,9.150
2006-07-26 04:20:00,8.110, 6.921, 3.043,3.043
2006-07-26 04:30:00,7.860, 6.234, 6.698,6.698
2006-07-26 04:40:00,8.030, 6.705, 5.867,5.867
2006-07-26 04:50:00,9.050, 9.741,10.147,10.147
2006-07-26 05:00:00,8.750, 8.697,11.525,11.525
2006-07-26 05:10:00,8.710, 8.589, 8.868,8.868
2006-07-26 05:20:00,8.910, 9.198, 7.665,7.665
2006-07-26 05:30:00,8.820, 8.895,10.385,10.385
2006-07-26 05:40:00,8.730, 8.631, 8.479,8.479
2006-07-26 05:50:00,8.520, 8.067, 7.849,7.849
2006-07-26 06:00:00,8.360, 7.596, 5.351,5.351
2006-07-26 06:10:00,8.320, 7.506, 9.657,9.657
2006-07-26 06:20:00,8.030, 6.696, 7.051,7.051
2006-07-26 06:30:00,8.260, 7.347, 7.144,7.144
2006-07-26 06:40:00,8.290, 7.431, 7.328,7.328
2006-07-26 06:50:00,8.180, 7.116, 7.635,7.635
2006-07-26 07:00:00,7.890, 6.318, 4.503,4.503
2006-07-26 07:10:00,8.060, 6.786, 5.097,5.097
2006-07-26 07:20:00,8.200, 7.155, 6.126,6.126
2006-07-26 07:30:00,7.320, 4.998, 2.754,2.754
2006-07-26 07:40:00,6.750, 3.825, 2.794,2.794
2006-07-26 07:50:00,5.630, 2.079, 0.000,0.000
2006-07-26 08:00:00,4.370, 0.744, 0.000,0.000
2006-07-26 08:10:00,3.070, 0.000, 0.000,0.000
2006-07-26 08:20:00,3.200, 0.000, 0.000,0.000
2006-07-26 08:30:00,2.460, 0.000, 0.000,0.000
2006-07-26 08:40:00,1.880, 0.000, 0.000,0.000
2006-07-26 08:50:00,2.120, 0.000, 0.000,0.000
2006-07-26 09:00:00,2.750, 0.000, 0.000,0.000
2006-07-26 09:10:00,3.560, 0.174, 0.857,0.857
2006-07-26 09:20:00,4.680, 1.044, 1.201,1.201
2006-07-26 09:30:00,5.800, 2.325, 2.711,2.711
2006-07-26 09:40:00,7.290, 4.947, 5.203,5.203
2006-07-26 09:50:00,8.020, 6.711, 6.610,6.610
2006-07-26 10:00:00,9.010, 9.651, 6.110,6.110
2006-07-26 10:10:00,8.120, 7.023, 5.683,5.683
2006-07-26 10:20:00,6.870, 4.125, 4.025,4.025
2006-07-26 10:30:00,5.680, 2.190, 2.243,2.243
2006-07-26 10:40:00,4.430, 0.816, 1.377,1.377
2006-07-26 10:50:00,5.230, 1.629, 1.628,1.628
2006-07-26 11:00:00,5.210, 1.614, 1.176,1.176
2006-07-26 11:10:00,4.170, 0.612, 0.536,0.536
2006-07-26 11:20:00,6.050, 2.739, 0.804,0.804
2006-07-26 11:30:00,6.210, 2.961, 1.461,1.461
2006-07-26 11:40:00,6.320, 3.123, 2.568,2.568
2006-07-26 11:50:00,6.780, 3.921, 3.157,3.157
2006-07-26 12:00:00,6.850, 4.062, 3.245,3.245
2006-07-26 12:10:00,7.420, 5.244, 5.428,5.428
2006-07-26 12:20:00,7.030, 4.416, 4.837,4.837
2006-07-26 12:30:00,6.710, 3.762, 2.810,2.810
2006-07-26 12:40:00,6.200, 2.934, 2.475,2.475
2006-07-26 12:50:00,6.210, 2.937, 1.548,1.548
2006-07-26 13:00:00,5.810, 2.340, 0.950,0.950
2006-07-26 13:10:00,5.360, 1.746, 1.778,1.778
2006-07-26 13:20:00,5.010, 1.392, 0.000,0.000
2006-07-26 13:30:00,4.370, 0.747, 0.188,0.188
2006-07-26 13:40:00,4.050, 0.522, 0.000,0.000
2006-07-26 13:50:00,3.880, 0.399, 0.000,0.000
2006-07-26 14:00:00,4.070, 0.537, 0.809,0.809
2006-07-26 14:10:00,4.610, 0.978, 0.970,0.970
2006-07-26 14:20:00,4.110, 0.561, 0.819,0.819
2006-07-26 14:30:00,4.140, 0.579, 0.447,0.447
2006-07-26 14:40:00,4.340, 0.720, 0.018,0.018
2006-07-26 14:50:00,3.930, 0.429, 0.522,0.522
2006-07-26 15:00:00,2.930, 0.000, 0.000,0.000
2006-07-26 15:10:00,2.270, 0.000, 0.000,0.000
2006-07-26 15:20:00,2.780, 0.000, 0.000,0.000
2006-07-26 15:30:00,3.480, 0.120, 0.000,0.000
2006-07-26 15:40:00,3.630, 0.225, 1.078,1.078
2006-07-26 15:50:00,3.460, 0.105, 0.465,0.465
2006-07-26 16:00:00,3.020, 0.000, 0.000,0.000
2006-07-26 16:10:00,3.190, 0.000, 0.000,0.000
2006-07-26 16:20:00,2.910, 0.000, 0.000,0.000
2006-07-26 16:30:00,2.380, 0.000, 0.000,0.000
2006-07-26 16:40:00,1.790, 0.000, 0.000,0.000
2006-07-26 16:50:00,1.450, 0.000, 0.000,0.000
2006-07-26 17:00:00,1.430, 0.000, 0.000,0.000
2006-07-26 17:10:00,1.570, 0.000, 0.000,0.000
2006-07-26 17:20:00,2.510, 0.000, 0.000,0.000
2006-07-26 17:30:00,3.570, 0.180, 0.000,0.000
2006-07-26 17:40:00,4.260, 0.657, 0.000,0.000
2006-07-26 17:50:00,4.560, 0.906, 0.000,0.000
2006-07-26 18:00:00,4.360, 0.729, 0.000,0.000
2006-07-26 18:10:00,3.890, 0.399, 0.000,0.000
2006-07-26 18:20:00,3.680, 0.252, 0.000,0.000
2006-07-26 18:30:00,3.750, 0.297, 0.000,0.000
2006-07-26 18:40:00,4.280, 0.663, 1.500,1.500
2006-07-26 18:50:00,5.350, 1.707, 2.061,2.061
2006-07-26 19:00:00,5.800, 2.286, 0.000,0.000
2006-07-26 19:10:00,5.840, 2.331, 1.571,1.571
2006-07-26 19:20:00,6.140, 2.778, 1.204,1.204
2006-07-26 19:30:00,6.180, 2.838, 2.712,2.712
2006-07-26 19:40:00,5.960, 2.505, 0.000,0.000
2006-07-26 19:50:00,5.660, 2.064, 0.856,0.856
2006-07-26 20:00:00,5.340, 1.695, 2.225,2.225
2006-07-26 20:10:00,5.010, 1.356, 0.410,0.410
2006-07-26 20:20:00,4.700, 1.038, 0.000,0.000
2006-07-26 20:30:00,4.820, 1.164, 0.774,0.774
2006-07-26 20:40:00,5.080, 1.425, 1.292,1.292
2006-07-26 20:50:00,5.150, 1.497, 1.681,1.681
2006-07-26 21:00:00,5.240, 1.581, 0.000,0.000
2006-07-26 21:10:00,5.010, 1.353, 0.819,0.819
2006-07-26 21:20:00,4.130, 0.555, 0.889,0.889
2006-07-26 21:30:00,3.620, 0.201, 0.000,0.000
2006-07-26 21:40:00,14.620,28.659,29.177,29.177
2006-07-26 21:50:00,16.670,29.958,28.868,28.868
2006-07-26 22:00:00,13.870,27.273,27.613,27.613
2006-07-26 22:10:00,9.780,12.381, 9.916,9.916
2006-07-26 22:20:00,9.190,10.284,10.832,10.832
2006-07-26 22:30:00,9.210,10.356,10.096,10.096
2006-07-26 22:40:00,9.150,10.137,10.087,10.087
2006-07-26 22:50:00,8.240, 7.314, 5.955,5.955
2006-07-26 23:00:00,7.230, 4.824, 3.111,3.111
2006-07-26 23:10:00,6.400, 3.219, 3.514,3.514
2006-07-26 23:20:00,5.510, 1.893, 1.241,1.241
2006-07-26 23:30:00,5.060, 1.434, 0.000,0.000
2006-07-26 23:40:00,6.160, 2.862, 3.356,3.356
2006-07-26 23:50:00,5.230, 1.620, 1.382,1.382
2006-07-27 00:00:00,3.160, 0.000, 0.000,0.000
2006-07-27 00:10:00,2.580, 0.000, 0.000,0.000
2006-07-27 00:20:00,2.920, 0.000, 0.000,0.000
2006-07-27 00:30:00,3.600, 0.210, 0.000,0.000
2006-07-27 00:40:00,1.880, 0.000, 0.000,0.000
2006-07-27 00:50:00,1.400, 0.000, 0.000,0.000
2006-07-27 01:00:00,0.770, 0.000, 0.000,0.000
2006-07-27 01:10:00,0.840, 0.000, 0.000,0.000
2006-07-27 01:20:00,1.000, 0.000, 0.000,0.000
2006-07-27 01:30:00,0.760, 0.000, 0.000,0.000
2006-07-27 01:40:00,0.480, 0.000, 0.000,0.000
2006-07-27 01:50:00,1.130, 0.000, 0.000,0.000
2006-07-27 02:00:00,1.600, 0.000, 0.000,0.000
2006-07-27 02:10:00,1.660, 0.000, 0.000,0.000
